,Unnamed: 0,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bonus Seg,Time ML,Time GP,Time Savings,BonusRel,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT,Bounus Seg
0,0,2032,1NB,1,NB,Night,6,OP,NT,0.7,55,8234.489712329321,1,6,70,3600,1,5,0.5,0,1187.7,41.1,6.0,307.2,39.9,1.2094222272955006,3.6,1.8,0.3595692972298522,0.3595692972298522,3.402,0.708,1187.7,41.1,6.0,307.2,39.9,1581.9,2370.3,1.2,0.2962875,2370.3,0.0,1.0,0.0,1116.438,38.634,5.64,288.768,37.50599999999999,1486.986,0.5000019746200254,1.5000059238600763,1.5000059238600763,1.5000059238600763,1.5000059238600765,0.0346607304433215,0.0346432514281532,0.0346415203654082,0.0055983802549781,108.65024311036389,325.9507293310917,325.9507293310917,325.9507293310917,54.97235171219982,69.99999997004507,0.0,0.6000000002567566,0.764020433760688,-0.16402043350393136,0.00026884908702703503,0.0016364371600331,0.0,0.9983635628399667,38.69655657468097,1149.0034434253191,1.3384073756752708,39.76159262432473,0.19537817486090223,5.8046218251390975,1.616633069469516,305.5833669305305,41.84697519468666,1540.0530248053135,9240.31814883188,48.14781243469804,0.013374392342971678,288.88687460818824,202.22081222573175,2322.1521875653016,13932.91312539181,9753.039187774266,2370.2999999999997,14221.799999999997,9955.259999999998,0.2878502594339272,0.3500013822340177,1.0500041467020533,1.0500041467020533,1.0500041467020533,0.5752865333511686,16.851800903688538,13.543848288835205,1.4053332944356471,0.2051478937790262,1.6974714266386604,101.11080542213122,81.26308973301123,8.431999766613883,1.2308873626741572,10.184828559831962,232.1793394480858,8.030444254051625,1.1722690491654133,9.699798416817096,251.08185116811993,162.52553761366005,5.621310977836138,0.8205883344157893,6.789858891771967,9491.400000000001,-0.21468068948965707,128.0333339293224,0.0
1,1,2032,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8796.923054719633,1,6,70,3600,1,5,0.5,0,5655.3,84.7,55.6,353.2,24.2,1.2094222272955006,3.6,1.8,0.3432560749270866,0.3432560749270866,3.246,0.715,5655.3,84.7,55.6,353.2,24.2,6173.0,7208.4000000000015,1.2,0.90105,7208.4000000000015,0.0,1.0,0.0,5315.982,79.618,52.264,332.008,22.748,5802.62,1.413300423654782,4.239901270964346,4.239901270964346,4.239901270964346,4.239901270964346,0.1392848488674047,0.1391804698709521,0.1391787829082265,0.0361044263961153,55.76141039391081,167.28423118173242,167.28423118173242,167.28423118173242,48.03044862862781,69.95402585192134,0.5532168614616927,0.6003943231073732,0.8744452987467318,-0.27405097563935865,0.07756625457725771,0.0857242839219131,0.6114014343066717,0.3028742817714151,740.4357494518438,4914.864250548157,11.081270650185463,73.61872934981454,7.27403990991555,48.32596009008445,11.986958398921448,341.21304160107854,770.7780184108664,5402.221981589134,5402.221981589134,831.4625563289112,0.23096182120247533,831.4625563289112,582.0237894302378,6376.93744367109,6376.93744367109,4463.856210569762,7208.400000000001,7208.400000000001,5045.88,0.8194228771993891,0.9893102965583472,2.967930889675042,2.967930889675042,2.967930889675042,1.524571737963527,822.5744681789165,732.5207108726056,32.88844545953487,21.58884774136742,35.576464105408654,822.5744681789165,732.5207108726056,32.88844545953487,21.58884774136742,35.576464105408654,740.4357494518438,11.081270650185463,7.27403990991555,11.986958398921448,770.7780184108664,518.3050246162907,7.756889455129824,5.091827936940885,8.390870879245014,6173.0,-0.313399793025513,216.59699497517815,0.5532168614616927
2,2,2032,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,7093.3,203.2,106.4,345.9,15.7,1.2094222272955006,3.6,1.8,0.3668378576669112,0.3668378576669112,3.246,0.715,8795.327084686149,251.9575463618098,131.9305262445697,428.8982051503445,19.46719231240361,9627.580554755275,11292.087494893532,1.2,1.4115109368616916,11292.087494893532,0.0,1.0,0.0,8267.60745960498,236.8400935801012,124.01469466989552,403.1643128413238,18.299160773659395,9049.92572146996,3.59999997303192,10.79999991909576,10.79999991909576,10.79999991909576,10.79999991909576,0.2541268090298282,0.253945857011484,0.253937742288005,0.0844456770581063,41.24198104546346,123.72594313639036,123.72594313639036,123.72594313639036,19.723414129778327,60.62998916564774,0.7234511732025903,0.6927264968702439,2.129448772085994,-1.4367222752157498,0.9560686859147411,0.306801796747849,0.232154993744547,0.4610432095076039,2101.020702020618,6694.306382665531,60.144560538878864,191.81298582293093,31.492011575009553,100.43851466956015,34.04548336355177,394.8527217867927,2226.7027574980584,7400.877797257218,7400.877797257218,2478.0668684529383,0.6883519079035939,2478.0668684529383,1734.6468079170568,8814.020626440593,8814.020626440593,6169.814438508415,11292.08749489353,11292.08749489353,7904.4612464254715,1.4115109368616914,2.5199999811223437,7.559999943367031,7.559999943367031,7.559999943367031,4.006390448640585,6244.72846172131,5294.572129429611,454.6928742677592,238.0796057235861,257.38385230035453,6244.72846172131,5294.572129429611,454.6928742677592,238.0796057235861,257.38385230035453,2101.020702020618,60.144560538878864,31.492011575009553,34.04548336355177,2226.7027574980584,1470.7144914144326,42.1011923772152,22.044408102506686,23.831838354486237,9627.580554755275,-0.6746921053227997,105.2395452312697,0.7234511732025903
3,3,2032,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,7130.1280045716185,1,6,70,3600,1,5,0.5,0,4898.2,188.7,47.2,381.0,8.5,1.2094222272955006,3.6,1.8,0.3965767367475181,0.3965767367475181,3.246,0.715,6367.66,245.31,61.36000000000001,495.3,11.05,7180.68,8806.72,1.2,1.1008399999999998,8806.72,0.0,1.0,0.0,5985.600399999999,230.5914,57.6784,465.582,10.387,6749.839199999999,1.7999999602497907,5.399999880749372,5.399999880749372,5.399999880749372,5.399999880749372,0.2684762084112644,0.268410279667543,0.2684038070916442,0.0914904682070097,39.94976346709267,119.84929040127801,119.84929040127801,119.84929040127801,30.91170853755624,66.7502143352705,0.462472656330563,0.629211462738441,1.358708463136938,-0.729497000398497,0.41655046965040204,0.2589650342691047,0.2875143734579932,0.4535205922729021,1606.9913004569473,4760.668699543053,61.89310216293027,183.41689783706974,15.48110214695469,45.878897853045316,42.59631516875599,452.703684831244,1726.9618199355884,5453.718180064412,16361.154540193236,1966.9028588928702,0.5463619052480195,5900.70857667861,4130.496003675027,6839.81714110713,20519.45142332139,14363.61599632497,8806.72,26420.16,18494.111999999997,1.2351419209239163,1.2599999721748534,3.7799999165245604,3.7799999165245604,3.7799999165245604,2.050088790008348,2478.297547475656,2024.808993860985,233.9559210093225,58.51856482319692,161.01406778215153,7434.8926424269675,6074.426981582956,701.8677630279675,175.55569446959075,483.0422033464546,4820.973901370842,185.67930648879081,46.44330644086407,127.78894550626798,5180.885459806765,3374.6817309595895,129.97551454215358,32.51031450860485,89.45226185438759,21542.04,-0.5369047298890449,103.63304892164567,0.46247265633056317
4,4,2032,1NB,1,NB,MD,4,OP,MD,0.7,55,7229.63859674559,1,6,70,3600,1,5,0.5,0,4433.7,175.4,49.6,508.0,14.5,1.2094222272955006,3.6,1.8,0.3929327013936489,0.3929327013936489,3.249,0.708,5763.81,228.02,64.48,660.4,18.85,6735.56,8679.06,1.2,1.0848825,8679.06,0.0,1.0,0.0,5417.9814,214.3388,60.6112,620.776,17.719,6331.4264,1.799999766701757,5.3999993001052715,5.3999993001052715,5.3999993001052715,5.399999300105272,0.2641664368483357,0.2641060998223603,0.264100263351103,0.0882466644751433,40.26891087681105,120.80673263043315,120.80673263043315,120.80673263043315,31.728369034534538,67.80093017145614,0.4994257240123526,0.6194605279572077,1.3237364944376868,-0.7042759664804791,0.3920700915609262,0.2456930846692452,0.3129681384449547,0.4413387768858001,1431.2488413485573,4332.561158651443,56.608184508604914,171.4118154913951,16.007433882026373,48.47256611797363,54.781411386221556,605.6185886137785,1558.6458711254102,5176.9141288745905,20707.656515498362,1813.4399306791158,0.5037333140775322,7253.759722716463,5077.631805901524,6865.620069320885,27462.48027728354,19223.736194098477,8679.060000000001,34716.240000000005,24301.368000000002,1.2004832446129279,1.25999983669123,3.7799995100736896,3.7799995100736896,3.7799995100736896,2.0942482911741656,2284.934016505041,1803.3733063636944,213.9789097086876,60.50809223159667,207.07370820106271,9139.736066020165,7213.4932254547775,855.9156388347504,242.03236892638668,828.2948328042509,5724.995365394229,226.43273803441966,64.02973552810549,219.12564554488623,6234.583484501641,4007.49675577596,158.50291662409376,44.82081486967384,153.38795188142035,26942.24,-0.5320363753963361,107.34427099546532,0.4994257240123526
5,5,2032,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,6217.690612419211,1,6,70,3600,1,5,0.5,0,4634.5,145.1,38.7,394.3,9.7,1.2094222272955006,3.6,1.8,0.4334338203276914,0.4334338203276914,3.399,0.592,6024.85,188.63,50.31,512.59,12.61,6788.990000000001,8317.27,1.2,1.03965875,8317.27,0.0,1.0,0.0,5663.359,177.3122,47.2914,481.8346,11.8534,6381.6506,1.799999969425501,5.399999908276502,5.399999908276502,5.399999908276502,5.399999908276502,0.3299619583994462,0.3299206028151869,0.3299174377836528,0.0963554676602193,38.844458773715175,116.53337632114551,116.53337632114551,116.53337632114551,29.25031482577325,64.14599782963846,0.4025924254258815,0.6547563592594708,1.435881981105812,-0.7811256218463413,0.470571932228614,0.284455529598628,0.2433626694319693,0.4721818009694026,1868.6930267591295,4156.156973240871,58.49894791048698,130.13105208951302,15.602257517201839,34.70774248279817,46.4273982178747,466.1626017821253,1989.221630404693,4799.768369595307,9599.536739190615,2230.27883769582,0.6195218993599501,4460.55767539164,3122.390372774148,6086.991162304181,12173.982324608362,8521.787627225853,8317.27,16634.54,11644.178,1.3376783308238418,1.2599999785978506,3.779999935793551,3.779999935793551,3.779999935793551,2.0181269790667296,2810.151287763972,2354.553173722456,221.12601934563108,58.9765324132574,175.49556228262801,5620.302575527944,4709.106347444912,442.25203869126216,117.9530648265148,350.99112456525603,3737.386053518259,116.99789582097397,31.204515034403677,92.8547964357494,3978.443260809386,2616.170237462781,81.89852707468177,21.843160524082574,64.99835750502459,13577.980000000001,-0.5440040561305568,96.78340666534,0.4025924254258815
6,6,2032,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4457.9,89.5,26.6,356.8,9.7,1.2094222272955006,3.6,1.8,0.4625346901017577,0.4625346901017577,3.399,0.592,5795.27,116.35,34.580000000000005,463.84,12.61,6422.65,7677.41,1.2,0.95967625,7677.41,0.0,1.0,0.0,5447.5538,109.369,32.5052,436.0096,11.8534,6037.290999999999,1.7999778973987242,5.399933692196172,5.399933692196172,5.399933692196172,5.399933692196172,0.361717634273625,0.3616820249580789,0.3616804091257069,0.1118940816745284,36.91255500515453,110.73766501546359,110.73766501546359,110.73766501546359,30.388360984831557,63.64488673118049,0.5857230091143267,0.6599116151686641,1.3821081045129229,-0.7221964893442587,0.43293021861359143,0.2486890248870585,0.3364581120186621,0.4148528630942794,1970.4762731142962,3824.793726885704,39.55680138764013,76.79319861235987,11.75649403471293,22.823505965287076,48.78689379327845,415.0531062067215,2070.576462329928,4352.073537670072,8704.147075340145,2270.77684076119,0.6307713446558861,4541.55368152238,3179.087577065666,5406.63315923881,10813.26631847762,7569.286422934333,7677.41,15354.82,10748.374,1.3709660714285714,1.2599845281791069,3.77995358453732,3.77995358453732,3.77995358453732,1.9740145788655077,2861.143686306532,2482.7696172680417,149.52287319804114,44.43900176810476,184.41219407234442,5722.287372613064,4965.539234536083,299.0457463960823,88.87800353620952,368.82438814468884,3940.9525462285924,79.11360277528026,23.51298806942586,97.5737875865569,4141.152924659856,2758.6667823600146,55.37952194269618,16.4590916485981,68.30165131058983,12845.3,-0.5225325623850331,104.67936746603267,0.5857230091143267
7,7,2032,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,4068.5,78.6,12.1,349.5,27.8,1.2094222272955006,3.6,1.8,0.303951367781155,0.303951367781155,3.399,0.592,4068.5,78.6,12.1,349.5,27.8,4536.500000000001,5472.5,1.2,0.6840625,5472.5,0.0,1.0,0.0,3824.39,73.88399999999999,11.374,328.53,26.132,4264.31,0.7171786670320375,2.1515360010961126,2.1515360010961126,2.1515360010961126,2.1515360010961126,0.1613224809172383,0.161290850414474,0.1612892041025959,0.0320340701313204,53.76330888186032,161.28992664558098,161.28992664558098,161.28992664558098,54.484628781738905,69.98192631058258,0.3004612128466762,0.6001549573471631,0.7708596156220255,-0.17070465827486248,0.005056276389963363,0.0106174742531083,0.6309265841933974,0.3584559415534941,616.960082795077,3451.539917204923,11.916813192022994,66.683186807977,1.8345034074629258,10.265496592537074,10.52415306024269,338.97584693975733,641.2355524548057,3895.264447545195,19476.322237725974,689.7864917742628,0.1916073588261841,3448.932458871314,2414.2527212099194,4782.713508225737,23913.567541128687,16739.49727879008,5472.5,27362.5,19153.75,0.526201923076923,0.5020250669224262,1.5060752007672789,1.5060752007672789,1.5060752007672789,0.7714796143375687,346.2901096951599,309.72942685366417,17.94761682068219,2.7629000877029832,15.85016593311058,1731.4505484757997,1548.6471342683208,89.73808410341094,13.814500438514916,79.2508296655529,3084.8004139753853,59.58406596011497,9.172517037314629,52.620765301213446,3206.1777622740283,2159.3602897827695,41.70884617208048,6.42076192612024,36.83453571084941,22682.500000000004,-0.22144714136713037,176.45390770089597,0.30046121284667626
8,8,2032,1SB,1,SB,Night,6,OP,NT,0.7,55,9658.720330941384,1,6,70,3600,1,5,0.5,0,1579.5,38.7,15.7,309.6,36.3,1.2094222272955006,3.6,1.8,0.3209449360663932,0.3209449360663932,3.402,0.708,1579.5,38.7,15.7,309.6,36.3,1979.8,2780.4,1.2,0.34755,2780.4,0.0,1.0,0.0,1484.73,36.378,14.758,291.024,34.12199999999999,1861.012,0.5000015904601968,1.5000047713805902,1.5000047713805902,1.5000047713805902,1.5000047713805902,0.0346624765493026,0.0346384473000543,0.0346373143107144,0.0055976070975482,108.65494620120035,325.964838603601,325.964838603601,325.964838603601,54.9726580066829,69.99999989677387,0.0,0.6000000008847954,0.7640161768218331,-0.16401617593703766,0.0002658692298286358,0.0016183705867466,0.0,0.9983816294132534,51.46441880704605,1528.035581192954,1.260077435881375,37.439922564118625,0.5111774845975231,15.188822515402476,1.6290380079568672,307.97096199204316,54.86471173548182,1924.9352882645182,11549.61172958711,61.66529759235335,0.017129249331209264,369.9917855541201,258.99424988788405,2718.7347024076466,16312.40821444588,11418.685750112116,2780.4,16682.4,11677.68,0.2878642205938071,0.35000111332213774,1.050003339966413,1.050003339966413,1.050003339966413,0.5619777430168839,21.582922810664616,18.012603878942883,1.3230855162917576,0.5367380661430289,1.7104953492869426,129.4975368639877,108.0756232736573,7.938513097750546,3.220428396858173,10.262972095721656,308.7865128422763,7.56046461528825,3.067064907585139,9.774228047741204,329.18827041289086,216.1505589895934,5.292325230701775,2.146945435309597,6.841959633418842,11878.8,-0.21467631303215962,128.03655907323278,0.0
9,9,2032,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,2944.9,119.7,50.8,403.9,38.7,1.2094222272955006,3.6,1.8,0.303951367781155,0.303951367781155,3.246,0.715,2944.9,119.7,50.8,403.9,38.7,3558.0,4784.200000000001,1.2,0.5980250000000001,4784.200000000001,0.0,1.0,0.0,2768.206,112.518,47.752,379.666,36.378,3344.52,0.6415607519266419,1.9246822557799255,1.9246822557799255,1.9246822557799255,1.9246822557799252,0.1628290412721263,0.1628069343898636,0.1628051656004678,0.0448340871892065,51.87539356542744,155.62618069628232,155.62618069628232,155.62618069628232,54.76104473640804,69.99239652171728,0.2722781926793126,0.6000651797508921,0.7669685668373704,-0.16690338708647823,0.0023325422407048184,0.0052830523972922,0.6166919224280368,0.3780250251746709,450.7443290237477,2494.1556709762526,18.318710643678674,101.38128935632133,7.774272267753538,43.02572773224646,17.021978546777273,386.8780214532227,493.8592904819572,3064.140709518043,3064.140709518043,580.0892133983762,0.16113589261066005,580.0892133983762,406.0624493788633,4204.110786601625,4204.110786601625,2942.877550621137,4784.200000000001,4784.200000000001,3348.94,0.46001923076923085,0.44909252634864927,1.3472775790459477,1.3472775790459477,1.3472775790459477,0.7535799753188872,260.51373035267744,202.42590945860164,24.680388127258638,10.474102719743037,22.933330047074143,260.51373035267744,202.42590945860164,24.680388127258638,10.474102719743037,22.933330047074143,450.7443290237477,18.318710643678674,7.774272267753538,17.021978546777273,493.8592904819572,315.52103031662335,12.823097450575071,5.441990587427476,11.91538498274409,3558.0,-0.21761437730715863,161.4440069269389,0.27227819267931264
